"mora","atraso","vivienda","edad","dias_lab","exp_sf","nivel_ahorro","ingreso","linea_sf","deuda_sf","zona","clasif_sbs","nivel_educ"
"1","0","FAMILIAR","37","4995","7","12","2250","4402.14","5386.73","Lima","0","UNIVERSITARIA"
"0","1","PROPIA","54","14644","108","12","29000","90600","39999.88","Lima","0","UNIVERSITARIA"
"1","1","FAMILIAR","48","4356","47","12","2500","1000","0","Ica","1","SECUNDARIA"
"0","0","FAMILIAR","42","4995","42","12","4200","6260.36","2191.07","Lima","1","UNIVERSITARIA"
"1","48","FAMILIAR","34","4233","0","11","2200","0","0","Callao","2","TECNICA"
"0","0","PROPIA","63","8282","86","6","9180","103670.06","29137.51","Lima","1","UNIVERSITARIA"
"1","4","FAMILIAR","51","5056","0","12","895.12","1200","4299.05","Lima","0","TECNICA"
"1","0","FAMILIAR","63","8701","50","12","1012.69","2200","1399.08","Lima","0","UNIVERSITARIA"
"0","0","PROPIA","28","3991","22","12","5189.01","10000","2456.53","Lima","0","UNIVERSITARIA"
"1","2","FAMILIAR","34","3595","0","12","1400","800","4616.45","Lima","0","UNIVERSITARIA"
"1","0","FAMILIAR","46","4174","16","12","1200","2550","5273.24","Lima","1","TECNICA"
"1","6","FAMILIAR","29","4995","0","12","9836","0","7723.33","Lima","0","TECNICA"
"1","6","PROPIA","43","4478","41","12","2050","1667.44","691.21","Lima","0","TECNICA"
"1","32","FAMILIAR","25","4250","0","12","995.5","0","271.48","Lima","2","TECNICA"
"1","0","FAMILIAR","40","4083","8","12","1522.24","6539.35","3361.33","Piura","0","TECNICA"
"1","0","PROPIA","37","3898","0","12","767.75","0","924.27","Lima","0","UNIVERSITARIA"
"0","0","FAMILIAR","35","3878","0","12","772.37","4951.25","1064.52","Lima","1","TECNICA"
"0","5","FAMILIAR","38","6762","0","12","24000","21564.79","0","Callao","0","TECNICA"
"1","1","FAMILIAR","23","3990","0","12","769.68","0","2624.41","Lima","0","TECNICA"
"0","0","FAMILIAR","22","4570","34","11","800","3917.57","0","Lima","0","UNIVERSITARIA"
"1","2","FAMILIAR","29","6090","0","12","1937.08","8990.64","4283.15","Lima","0","TECNICA"
"1","0","FAMILIAR","31","4964","7","9","6800","2826.92","2899.43","Lima","0","UNIVERSITARIA"
"1","16","FAMILIAR","26","4509","30","12","2100","3086.55","464.54","Lima","1","UNIVERSITARIA"
"1","0","FAMILIAR","47","8070","0","0","3000","942.69","5274.53","Lambayeque","0","TECNICA"
"1","23","FAMILIAR","30","5087","13","12","800","936.22","0","Lima","0","TECNICA"
"1","0","PROPIA","55","14856","39","12","8651.11","11640","5731.67","Moquegua","0","UNIVERSITARIA"
"1","0","FAMILIAR","23","3930","12","12","2142","2115","12156.94","Lima","0","UNIVERSITARIA"
"1","0","PROPIA","32","4325","0","12","30000","52931.34","0","Lima","0","UNIVERSITARIA"
"1","0","FAMILIAR","25","4052","9","12","1536.73","2080","4453.15","Ancash","0","UNIVERSITARIA"
"0","2","PROPIA","56","6762","0","12","2690","0","0","Junin","0","TECNICA"
"1","0","FAMILIAR","27","6090","0","11","20000","0","57094.38","Lima","0","UNIVERSITARIA"
"1","0","PROPIA","32","6059","6","12","2000","1108.37","492.98","Lima","3","TECNICA"
"0","0","FAMILIAR","35","8708","47","12","3500","10303.18","0","Lima","0","UNIVERSITARIA"
"0","0","PROPIA","42","6304","112","12","30000","121543.4","9252.92","Lima","0","UNIVERSITARIA"
"1","23","FAMILIAR","35","3991","111","12","12699","17600","57094.38","Lima","0","UNIVERSITARIA"
"1","0","FAMILIAR","30","4874","0","6","3500","4118.81","8807.36","Lima","2","UNIVERSITARIA"
"1","0","FAMILIAR","33","5482","0","12","3000","0","35.09","Lima","4","UNIVERSITARIA"
"1","1","PROPIA","40","3626","0","12","741.82","1053.75","1059.23","Callao","0","TECNICA"
"0","0","FAMILIAR","56","15952","72","12","11000","114584.07","2590.72","Lima","0","UNIVERSITARIA"
"1","0","FAMILIAR","36","3503","1","12","2000","8289.55","255.59","Lima","1","UNIVERSITARIA"
"0","0","PROPIA","38","6609","0","12","1100","0","6386.31","Ica","0","TECNICA"
"1","0","FAMILIAR","26","4509","20","12","6000","0","0","Cajamarca","0","TECNICA"
"0","0","FAMILIAR","28","3809","0","12","7840","9719.35","0","Lima","3","UNIVERSITARIA"
"0","1","PROPIA","50","11965","117","12","8069.34","27135","3710.46","Piura","0","UNIVERSITARIA"
"0","1","PROPIA","61","9378","0","12","2892.58","68.99","0","Lambayeque","1","UNIVERSITARIA"
"0","1","FAMILIAR","28","3359","0","12","1412.49","7902.02","0","Lima","4","TECNICA"
"1","24","FAMILIAR","29","4478","50","12","4290","4831.3","535.19","Ica","0","TECNICA"
"1","25","PROPIA","40","5437","41","12","1065.79","0","9669.41","Arequipa","0","TECNICA"
"1","0","FAMILIAR","30","3748","81","11","1729","0","2789.67","Lima","4","TECNICA"
"0","0","FAMILIAR","32","5452","10","12","10500","7092.93","2727.64","Lima","0","UNIVERSITARIA"
"1","0","FAMILIAR","52","4448","0","11","2000","0","0","Lima","0","TECNICA"
"1","0","PROPIA","28","3991","17","12","1600","6845.66","1996.54","La Libertad","0","TECNICA"
"0","2","FAMILIAR","51","4539","0","12","1200","2850","1042.89","Lima","1","UNIVERSITARIA"
"0","0","PROPIA","47","4935","0","2","7586.26","0","0","Lambayeque","0","UNIVERSITARIA"
"0","0","ALQUILADA","29","4935","0","0","1860","0","13201.17","La Libertad","0","TECNICA"
"1","0","PROPIA","33","4295","8","12","1500","4649.73","2161.96","La Libertad","0","UNIVERSITARIA"
"1","10","FAMILIAR","23","4081","6","12","918.54","4410","9666.56","Lima","1","UNIVERSITARIA"
"1","0","FAMILIAR","28","4940","29","12","752.04","4593","4127","La Libertad","0","SECUNDARIA"
"1","0","PROPIA","59","4205","0","12","810.49","0","680.14","Ucayali","0","TECNICA"
"0","0","FAMILIAR","40","3960","51","12","4000","101296.14","7.55","Lima","0","UNIVERSITARIA"
"0","0","FAMILIAR","33","5452","14","12","10500","4230.66","2218.86","Lima","0","UNIVERSITARIA"
"1","0","FAMILIAR","21","3960","0","12","911.52","0","2531.62","Lima","0","TECNICA"
"1","0","FAMILIAR","33","4108","6","12","2650.22","8704.94","7381.06","Lima","0","UNIVERSITARIA"
"0","0","PROPIA","27","4083","14","12","2000","6380","1710.19","Cuzco","0","UNIVERSITARIA"
"1","0","PROPIA","30","5148","0","12","1420","360.21","0","Junin","1","TECNICA"
"1","27","FAMILIAR","35","4995","15","12","3300","355.1","6178.08","Cajamarca","1","UNIVERSITARIA"
"1","1","PROPIA","25","3899","0","12","1020.99","0","3126.09","Huanuco","2","TECNICA"
"1","0","FAMILIAR","37","10108","8","0","2432","1717.24","480.2","Lambayeque","0","TECNICA"
"0","8","FAMILIAR","32","6304","94","12","4355","6700","1670.32","Lima","1","TECNICA"
"1","7","FAMILIAR","35","4295","0","12","4100","5171.3","0","Piura","0","TECNICA"
"0","13","FAMILIAR","41","4113","0","12","1632.87","0","1543.45","Lima","0","TECNICA"
"0","0","FAMILIAR","23","5148","46","12","2800","6319.67","7910.63","Ucayali","0","UNIVERSITARIA"
"0","5","FAMILIAR","28","3595","76","0","3500","4843.53","37.61","Junin","0","UNIVERSITARIA"
"1","9","FAMILIAR","28","4751","0","12","1500","640.55","0","Ucayali","0","UNIVERSITARIA"
"1","0","FAMILIAR","45","5482","7","12","4000","2116.13","0","Lima","0","UNIVERSITARIA"
"1","0","FAMILIAR","32","3770","0","12","2183.8","0","2248.19","Lima","0","UNIVERSITARIA"
"1","1","FAMILIAR","66","6365","0","1","1656.2","1870.31","2886.41","Callao","1","SECUNDARIA"
"1","1","FAMILIAR","21","4464","0","12","851.55","0","4619.46","Callao","1","TECNICA"
"1","0","FAMILIAR","23","3443","7","9","2100","800","3589.46","Lima","0","UNIVERSITARIA"
"1","0","PROPIA","33","5452","61","12","9252","0","14767.95","Ica","0","UNIVERSITARIA"
"1","1","FAMILIAR","22","4205","0","12","850","0","4606.08","Lima","0","TECNICA"
"1","2","FAMILIAR","38","7127","37","12","3600","8813","9488.76","Callao","1","TECNICA"
"0","0","FAMILIAR","42","9653","101","12","5300","38610.82","33524.89","Lima","1","UNIVERSITARIA"
"1","0","FAMILIAR","42","4660","0","4","3750","6202.17","0","Lima","1","UNIVERSITARIA"
"1","0","PROPIA","40","6151","87","12","2100","5376.4","1165.88","Lima","4","TECNICA"
"0","0","FAMILIAR","53","6243","7","7","3000","1500","1255.49","Lima","0","UNIVERSITARIA"
"1","8","FAMILIAR","23","4264","13","11","1200","5442.09","172.76","Lima","0","UNIVERSITARIA"
"1","18","PROPIA","42","4233","32","12","2160.5","1628.75","14863.93","Lima","1","TECNICA"
"0","0","FAMILIAR","31","5056","20","12","1111.64","3739.36","905.67","Lima","0","UNIVERSITARIA"
"1","28","PROPIA","41","3687","17","4","14500","33704.03","30779.43","Cajamarca","1","UNIVERSITARIA"
"1","2","FAMILIAR","32","5604","39","12","1277.08","0","11989.56","Lima","0","TECNICA"
"1","0","FAMILIAR","31","7370","27","12","6600","484.41","0","Lima","0","TECNICA"
"0","1","PROPIA","24","4052","0","12","1119.98","0","945.36","Lima","0","TECNICA"
"1","27","FAMILIAR","36","7431","39","12","4200","204","4619.83","Cajamarca","0","UNIVERSITARIA"
"0","0","FAMILIAR","29","5179","49","12","8500","10540","1474.03","Lima","0","UNIVERSITARIA"
"1","0","FAMILIAR","25","5513","30","12","898.97","4191.1","0","Lima","1","SECUNDARIA"
"1","24","FAMILIAR","46","7186","47","12","3901.61","4508.11","0","Callao","1","UNIVERSITARIA"
"0","0","PROPIA","31","4386","12","12","5396.35","4812.59","642.29","Lima","0","UNIVERSITARIA"
"0","0","PROPIA","30","4233","0","12","1551.08","2628","1184.5","Junin","0","UNIVERSITARIA"
"1","0","PROPIA","41","3682","8","12","1593.36","2000","8992.73","Arequipa","0","TECNICA"
"1","12","PROPIA","27","3868","0","12","960","500","1242.29","Callao","1","TECNICA"
"1","0","FAMILIAR","30","5329","0","12","2000","461.66","0","Lima","1","UNIVERSITARIA"
"1","2","PROPIA","39","5756","81","12","8546","22024.32","4637.81","Cuzco","2","UNIVERSITARIA"
"1","0","FAMILIAR","23","4233","0","12","747.05","0","2130.06","Lima","0","UNIVERSITARIA"
"0","2","FAMILIAR","32","4873","0","12","2000.74","19244.14","4245.13","Lima","0","TECNICA"
"1","0","FAMILIAR","38","5635","0","12","7500","36137.5","9764.67","Lambayeque","1","UNIVERSITARIA"
"1","2","FAMILIAR","27","4264","0","8","3286","0","4000","Lima","0","UNIVERSITARIA"
"1","2","FAMILIAR","25","4146","0","12","1175","0","5839.92","Arequipa","0","TECNICA"
"1","2","FAMILIAR","36","4083","0","12","952.46","13238.75","957.27","La Libertad","1","TECNICA"
"1","2","FAMILIAR","30","3899","0","12","1800","0","10045.58","Lima","0","UNIVERSITARIA"
"1","0","FAMILIAR","38","5605","0","0","3000","1030.66","1468.68","Lambayeque","0","SECUNDARIA"
"0","0","PROPIA","30","5056","21","12","2208","756","1043.14","Lima","1","TECNICA"
"1","16","FAMILIAR","58","5087","0","0","9000","5518.2","0","Lima","0","UNIVERSITARIA"
"1","0","FAMILIAR","39","7278","48","12","3990","0","2177.28","Lima","0","UNIVERSITARIA"
"1","6","PROPIA","49","4295","15","4","10000","54166.64","23747.33","Lima","0","UNIVERSITARIA"
"1","1","PROPIA","59","10442","0","12","1200","3132.84","2032.53","La Libertad","1","UNIVERSITARIA"
"0","0","FAMILIAR","42","5725","87","0","6000","12820.12","646.47","Lima","0","UNIVERSITARIA"
"1","0","FAMILIAR","40","3899","0","12","1944.24","2169.6","9179.98","Lima","0","TECNICA"
"1","0","FAMILIAR","33","4589","0","12","625.35","0","2325.35","Lima","0","TECNICA"
"1","1","FAMILIAR","31","4174","0","12","1144.34","12805.14","2376.49","Lima","0","SECUNDARIA"
"0","0","PROPIA","52","15862","63","12","3100","744.01","309.75","Arequipa","1","TECNICA"
"1","0","ALQUILADA","48","5360","39","12","20000","0","3504.9","Lima","0","UNIVERSITARIA"
"1","7","PROPIA","39","6852","0","12","2300","0","0","Ancash","0","TECNICA"
"1","0","FAMILIAR","21","4690","13","8","1900","3690.2","0","Ancash","0","UNIVERSITARIA"
"1","0","PROPIA","30","4144","0","12","3500","1155","1670.36","Junin","0","UNIVERSITARIA"
"0","0","PROPIA","38","5513","81","12","14300","38773","0","Lima","2","UNIVERSITARIA"
"1","0","PROPIA","37","4509","0","12","2800","4466.87","5752.07","Lima","1","UNIVERSITARIA"
"0","8","FAMILIAR","29","4570","57","2","2111","7442.55","206.86","Lima","1","UNIVERSITARIA"
"1","2","FAMILIAR","44","3960","0","12","879.26","2261.04","1636.48","Lima","0","TECNICA"
"1","0","PROPIA","44","4325","84","8","16450","121543.4","0","Lima","0","TECNICA"
"1","26","FAMILIAR","31","5240","17","0","4720","20520.78","742.26","La Libertad","0","UNIVERSITARIA"
"0","0","FAMILIAR","33","6425","13","12","1850","3124.53","0","Lima","1","UNIVERSITARIA"
"1","55","FAMILIAR","26","4995","17","12","1800","2500","0","Lima","2","TECNICA"
"0","0","PROPIA","58","13613","96","12","3143.45","53816.2","0","Arequipa","0","UNIVERSITARIA"
"1","0","FAMILIAR","24","5360","9","12","2500","2612.18","2424.18","Cuzco","1","UNIVERSITARIA"
"1","22","FAMILIAR","40","6090","39","12","2100","3440","98.64","Lima","0","TECNICA"
"1","0","FAMILIAR","31","4206","29","12","1026.75","0","1024.49","La Libertad","0","TECNICA"
"1","6","FAMILIAR","55","5817","0","1","10000","548.32","49574.06","Lambayeque","0","SECUNDARIA"
"1","0","FAMILIAR","34","4478","4","12","2100","38.99","0","Ancash","0","UNIVERSITARIA"
"0","0","FAMILIAR","43","11569","0","12","1500","3400","0","Lima","0","TECNICA"
"1","21","PROPIA","22","4478","38","12","1314.93","1225","5427.41","Ica","1","UNIVERSITARIA"
"1","0","FAMILIAR","44","11470","63","0","2500","37002.62","754.57","Callao","0","TECNICA"
"0","0","FAMILIAR","46","8282","67","12","10700","6806.05","6645.87","Lima","0","UNIVERSITARIA"
"1","1","ALQUILADA","37","5301","0","5","6000","0","0","La Libertad","0","UNIVERSITARIA"
"1","25","FAMILIAR","21","3748","12","12","1100","3832","454.22","La Libertad","1","TECNICA"
"1","24","FAMILIAR","29","4478","50","12","4290","4831.3","535.19","Ica","0","TECNICA"
"1","7","PROPIA","38","6335","0","11","12630","43556","39369.67","San Martin","0","TECNICA"
"1","0","FAMILIAR","24","3626","0","10","1600","0","2885.87","Lima","0","TECNICA"
"0","0","FAMILIAR","49","12999","18","12","1969.75","3000","1866.24","Lima","0","TECNICA"
"1","0","PROPIA","25","4112","0","12","966.06","3300.5","4060.52","Loreto","0","TECNICA"
"0","0","FAMILIAR","32","7735","0","12","2500","3963.74","3604.02","Ica","1","TECNICA"
"1","0","FAMILIAR","34","3474","47","6","4400","3500","2879.18","Ancash","3","UNIVERSITARIA"
"1","0","PROPIA","31","5555","15","12","741.65","1825","3101.03","Ica","0","TECNICA"
"1","26","PROPIA","25","5939","0","12","729.27","26.16","190.44","Lima","0","TECNICA"
"1","0","PROPIA","38","5148","20","12","8280","55171.45","1626.41","Lima","2","UNIVERSITARIA"
"1","0","FAMILIAR","26","4690","11","12","820","748.44","0","Ancash","0","UNIVERSITARIA"
"1","238","FAMILIAR","40","4629","17","0","10000","25526.76","25526.76","Lima","4","UNIVERSITARIA"
"1","1","FAMILIAR","22","3945","0","12","1100","0","420.12","Junin","0","TECNICA"
"1","0","FAMILIAR","27","6090","27","12","3900","36289.58","4710.71","Lima","3","UNIVERSITARIA"
"0","0","PROPIA","25","4436","0","12","1270.43","1200","2526.82","Lima","0","TECNICA"
"1","21","FAMILIAR","25","4356","0","12","730","7098.14","5822.74","Lima","1","TECNICA"
"1","0","FAMILIAR","23","5209","0","12","10000","4975.15","0.05","Lima","0","UNIVERSITARIA"
"1","0","PROPIA","31","4174","12","12","1400","2929","545.2","Lima","0","UNIVERSITARIA"
"1","0","PROPIA","41","3764","0","12","1121.95","0","4940.62","Ucayali","0","TECNICA"
"1","0","FAMILIAR","35","8831","0","5","4100","3004.72","0","La Libertad","0","SECUNDARIA"
"1","0","FAMILIAR","23","4935","16","12","750","0","2101.72","Lima","0","TECNICA"
"1","3","ALQUILADA","43","10169","0","12","3100","0","9906.08","Moquegua","0","TECNICA"
"0","0","FAMILIAR","48","7492","92","0","4000","11652.79","4929.23","Lima","0","TECNICA"
"1","0","FAMILIAR","35","5909","0","12","783","488.99","124.36","Lima","1","TECNICA"
"1","2","FAMILIAR","32","5737","65","12","2133.35","1400","8891.26","Lima","1","TECNICA"
"1","35","FAMILIAR","44","4356","0","12","2000","969.03","1531.24","Lima","2","UNIVERSITARIA"
"1","0","PROPIA","27","3840","12","12","995.42","7976.79","1690.44","Lima","0","TECNICA"
"1","84","FAMILIAR","29","6456","16","12","2100","0","211.18","Lima","0","TECNICA"
"1","0","FAMILIAR","32","4964","22","12","2000","5750","76.39","Ancash","1","UNIVERSITARIA"
"0","2","PROPIA","55","5635","121","12","10000","20000","40180.78","La Libertad","4","UNIVERSITARIA"
"0","0","FAMILIAR","31","5513","0","12","2000","4025.58","0","Lima","1","UNIVERSITARIA"
"0","0","PROPIA","30","4660","1","12","2500","1228","0","Moquegua","0","UNIVERSITARIA"
"0","0","FAMILIAR","34","8039","20","12","2200","276.36","23.5","Lima","0","UNIVERSITARIA"
"1","0","FAMILIAR","32","3773","0","12","795.74","0","5501.43","Ancash","0","SECUNDARIA"
"1","24","FAMILIAR","57","6059","38","12","2398","13710.34","6063.3","Lambayeque","2","UNIVERSITARIA"
"0","0","FAMILIAR","55","7066","43","12","2200","3446.96","3309.12","Arequipa","2","UNIVERSITARIA"
"0","0","FAMILIAR","32","6396","15","0","4500","14940.16","60.3","Lima","0","SECUNDARIA"
"0","6","FAMILIAR","33","6578","0","12","2000","1062.93","0","Lima","0","UNIVERSITARIA"
"1","24","FAMILIAR","51","3718","30","12","1765.8","10510","5937.87","Lima","1","UNIVERSITARIA"
"1","0","FAMILIAR","34","4174","0","12","2100","0","15795.91","Pasco","0","UNIVERSITARIA"
"1","0","FAMILIAR","24","3596","0","12","712.8","0","2720.43","Loreto","0","TECNICA"
"0","0","FAMILIAR","40","4049","26","12","6333.92","0","0","Arequipa","0","TECNICA"
"1","0","FAMILIAR","50","3718","0","9","750","4165.71","1716.5","Callao","0","TECNICA"
"1","1","FAMILIAR","35","5421","0","12","1300","11061.32","6101.28","Lima","0","TECNICA"
"0","0","FAMILIAR","37","6365","89","12","7000","3814.01","1823.53","Lima","0","UNIVERSITARIA"
"0","3","PROPIA","37","5452","75","12","14672","9677.64","5766.28","Lima","1","UNIVERSITARIA"
"1","2","FAMILIAR","22","4325","0","12","1050","0","3639.89","La Libertad","0","TECNICA"
"1","0","PROPIA","57","15587","90","12","5300","59863.12","28231.2","Lima","1","TECNICA"
"0","0","PROPIA","51","12026","103","12","5000","16912.54","7526.15","Callao","0","UNIVERSITARIA"
"1","11","FAMILIAR","53","5056","0","12","1289.11","0","2841.27","La Libertad","0","UNIVERSITARIA"
"1","2","FAMILIAR","28","3565","10","12","800","3506","2509.49","La Libertad","1","TECNICA"
"1","16","FAMILIAR","39","8039","0","12","2800","628.82","0","Lima","1","UNIVERSITARIA"
"1","0","FAMILIAR","26","6031","0","12","1650","0","1350.99","Lima","0","TECNICA"
"1","0","PROPIA","31","4052","19","9","4250","3500","2710.81","Cajamarca","0","TECNICA"
"1","0","FAMILIAR","33","3656","0","11","2100","7400","9512.57","Lima","0","UNIVERSITARIA"
"0","25","FAMILIAR","31","4325","13","12","1698.2","2285","0","Lima","1","UNIVERSITARIA"
"1","0","FAMILIAR","26","4386","21","12","1500","1479.95","152.79","La Libertad","1","UNIVERSITARIA"
"1","0","FAMILIAR","54","3899","9","11","2000","11372.72","14563.87","Lima","0","UNIVERSITARIA"
"0","0","FAMILIAR","33","4174","0","12","2326.88","4715.8","5937.22","Lima","0","TECNICA"
"1","0","FAMILIAR","49","4417","31","12","5601","21938.92","2118.53","Lima","1","UNIVERSITARIA"
"1","16","FAMILIAR","35","5574","0","12","1600","8374.84","1141.17","Callao","1","UNIVERSITARIA"
"1","2","FAMILIAR","25","3503","1","12","5500","4791.32","0","Lima","1","UNIVERSITARIA"
"1","0","FAMILIAR","36","5301","6","0","1066","2550","55.51","Callao","0","TECNICA"
"1","2","PROPIA","28","4144","0","11","548.65","250","2058.21","Callao","0","TECNICA"
"1","28","FAMILIAR","36","5482","53","8","5000","29085.28","580.94","Lima","2","UNIVERSITARIA"
"0","2","PROPIA","32","7643","111","12","8000","32180","50939.12","Lima","0","UNIVERSITARIA"
"1","2","FAMILIAR","32","7886","0","12","4000","3318.67","17258.47","Lima","1","UNIVERSITARIA"
"1","1","FAMILIAR","42","8374","0","12","1000","0","0","Lima","0","TECNICA"
"1","2","PROPIA","24","4598","0","12","1000","0","2322.47","Lambayeque","0","TECNICA"
"1","0","FAMILIAR","47","3168","0","12","2500","12800","20322.93","Callao","0","UNIVERSITARIA"
"1","1","FAMILIAR","56","6151","0","12","850","5866.46","4250.39","Lima","2","TECNICA"
"1","0","FAMILIAR","49","3656","64","12","1400","13189","6498.13","Callao","1","TECNICA"
